id,name,nickname,gender,date_of_birth,weight,height,team,team.shortname,team.shield,shirt_number,position,photo,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,blocks,catches,clean_sheets,duels_won,goals,goals_conceded,interceptions,key_passes_attempt_assists,offsides,open_play_passes,penalties_saved,red_cards_2nd_yellow,saves_made,shots_on_target_inc_goals,straight_red_cards,successful_crosses_open_play,successful_dribbles,successful_long_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,total_clearances,total_fouls_conceded,total_losses_of_possession,total_passes,total_tackles,total_touches_in_opposition_box,unsuccessful_dribbles,unsuccessful_long_passes,unsuccessful_short_passes,yellow_cards,predicted_position,score
25756.0,Emma Tovar,Emma Tovar,female,2003-12-04T00:00:00+00:00,,,VCF Femenino,VCF,https://assets.laliga.com/assets/2019/06/07/medium/valencia-femenino.png,40.0,Defender,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
14734.0,Óscar Mingueza,Mingueza,male,1999-05-13T00:00:00+00:00,75.0,184.0,FC Barcelona,BAR,https://assets.laliga.com/assets/2019/06/07/medium/barcelona.png,22.0,Defender,https://assets.laliga.com/squad/2021/t178/p242313/512x556/p242313_t178_2021_1_001_000.png,9.0,19.0,1.0,0.0,0.0,0.0,2.0,44.0,0.0,10.0,9.0,8.0,1.0,646.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,24.0,300.0,293.0,560.0,18.0,12.0,117.0,654.0,25.0,8.0,1.0,25.0,45.0,2.0,Goalkeeper,0.0
6322.0,Gaizka Campos,Gaizka,male,1997-05-16T00:00:00+00:00,80.0,189.0,RC Celta,CEL,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,26.0,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,0.0
23704.0,Adrián Victores,Adrián Victores,male,2001-07-06T00:00:00+00:00,,,CD Leganés,LEG,https://assets.laliga.com/assets/2019/06/07/medium/leganes.png,35.0,Goalkeeper,https://assets.laliga.com/squad/2021/t957/p547045/512x556/p547045_t957_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
14671.0,Filip Jörgensen,Jörgensen,male,2002-04-16T00:00:00+00:00,,,Villarreal CF,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,35.0,Goalkeeper,https://assets.laliga.com/squad/2021/t449/p508479/512x556/p508479_t449_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,0.0
25294.0,Ferrán Quetglás,F. Quetglas,male,2005-06-06T00:00:00+00:00,,,RCD Mallorca,MLL,https://assets.laliga.com/assets/2019/06/07/medium/mallorca.png,30.0,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
24135.0,Borislav Ivaylov Stankov,Slavy,male,2002-05-05T00:00:00+00:00,,182.0,Real Valladolid CF,VLL,https://assets.laliga.com/assets/2019/06/07/medium/valladolid.png,42.0,Forward,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
26541.0,Claudia Diaz,Claudia Diaz,female,2000-11-11T00:00:00+00:00,,,Madrid CFF,MAD,https://assets.laliga.com/assets/2019/06/07/medium/madrid-futbol-femenino.png,27.0,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,0.0
15816.0,Iker Recio,Iker Recio,male,2001-06-17T00:00:00+00:00,,,Rayo Vallecano,RAY,https://assets.laliga.com/assets/2019/06/07/medium/rayo.png,27.0,Defender,https://assets.laliga.com/squad/2021/t184/p493097/512x556/p493097_t184_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
25353.0,Iván Sanz,Ivan,male,2003-01-08T00:00:00+00:00,,,Deportivo Alavés,ALA,https://assets.laliga.com/assets/2020/09/01/medium/27002754a98bf535807fe49a24cc63ea.png,38.0,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,0.0
